,Quarter,HB,CancerType,NumberOfEligibleReferrals31DayStandard,NumberOfEligibleReferralsTreatedWithin31Days,Date,Pandemic,PopSize,Pandemic_cat,JustPandemic,PandemicRecovery
4303,2020Q2,S08000028,Head & Neck,6,6,33.0,1.0,26500.0,1.0,1.0,0.0
4304,2020Q2,S08000028,Lung,20,20,33.0,1.0,26500.0,1.0,1.0,0.0
4305,2020Q2,S08000028,Lymphoma,6,6,33.0,1.0,26500.0,1.0,1.0,0.0
4306,2020Q2,S08000028,Ovarian,2,2,33.0,1.0,26500.0,1.0,1.0,0.0
4307,2020Q2,S08000028,Upper GI,6,6,33.0,1.0,26500.0,1.0,1.0,0.0
4308,2020Q2,S08000028,Urological,14,14,33.0,1.0,26500.0,1.0,1.0,0.0
4309,2020Q2,S08000029,Breast,90,84,33.0,1.0,374130.0,1.0,1.0,0.0
4310,2020Q2,S08000029,Cervical,8,8,33.0,1.0,374130.0,1.0,1.0,0.0
4311,2020Q2,S08000029,Colorectal,80,76,33.0,1.0,374130.0,1.0,1.0,0.0
4312,2020Q2,S08000029,Head & Neck,16,16,33.0,1.0,374130.0,1.0,1.0,0.0
4313,2020Q2,S08000029,Lung,130,130,33.0,1.0,374130.0,1.0,1.0,0.0
4314,2020Q2,S08000029,Lymphoma,32,32,33.0,1.0,374130.0,1.0,1.0,0.0
4315,2020Q2,S08000029,Melanoma,18,18,33.0,1.0,374130.0,1.0,1.0,0.0
4316,2020Q2,S08000029,Ovarian,14,14,33.0,1.0,374130.0,1.0,1.0,0.0
4317,2020Q2,S08000029,Upper GI,86,86,33.0,1.0,374130.0,1.0,1.0,0.0
4318,2020Q2,S08000029,Urological,182,164,33.0,1.0,374130.0,1.0,1.0,0.0
4319,2020Q2,S08000030,Breast,164,164,33.0,1.0,416550.0,1.0,1.0,0.0
4320,2020Q2,S08000030,Cervical,18,18,33.0,1.0,416550.0,1.0,1.0,0.0
4321,2020Q2,S08000030,Colorectal,114,112,33.0,1.0,416550.0,1.0,1.0,0.0
4322,2020Q2,S08000030,Head & Neck,46,46,33.0,1.0,416550.0,1.0,1.0,0.0
4323,2020Q2,S08000030,Lung,154,152,33.0,1.0,416550.0,1.0,1.0,0.0
4324,2020Q2,S08000030,Lymphoma,40,40,33.0,1.0,416550.0,1.0,1.0,0.0
4325,2020Q2,S08000030,Melanoma,38,36,33.0,1.0,416550.0,1.0,1.0,0.0
4326,2020Q2,S08000030,Ovarian,16,16,33.0,1.0,416550.0,1.0,1.0,0.0
4327,2020Q2,S08000030,Upper GI,110,108,33.0,1.0,416550.0,1.0,1.0,0.0
4328,2020Q2,S08000030,Urological,160,158,33.0,1.0,416550.0,1.0,1.0,0.0
4329,2020Q2,S08000031,Breast,424,416,33.0,1.0,1185240.0,1.0,1.0,0.0
4330,2020Q2,S08000031,Cervical,24,22,33.0,1.0,1185240.0,1.0,1.0,0.0
4331,2020Q2,S08000031,Colorectal,216,204,33.0,1.0,1185240.0,1.0,1.0,0.0
4332,2020Q2,S08000031,Head & Neck,156,156,33.0,1.0,1185240.0,1.0,1.0,0.0
4333,2020Q2,S08000031,Lung,476,474,33.0,1.0,1185240.0,1.0,1.0,0.0
4334,2020Q2,S08000031,Lymphoma,64,64,33.0,1.0,1185240.0,1.0,1.0,0.0
4335,2020Q2,S08000031,Melanoma,118,112,33.0,1.0,1185240.0,1.0,1.0,0.0
4336,2020Q2,S08000031,Ovarian,38,38,33.0,1.0,1185240.0,1.0,1.0,0.0
4337,2020Q2,S08000031,Upper GI,222,222,33.0,1.0,1185240.0,1.0,1.0,0.0
4338,2020Q2,S08000031,Urological,576,546,33.0,1.0,1185240.0,1.0,1.0,0.0
4339,2020Q2,S08000032,Breast,100,100,33.0,1.0,661960.0,1.0,1.0,0.0
4340,2020Q2,S08000032,Cervical,30,28,33.0,1.0,661960.0,1.0,1.0,0.0
4341,2020Q2,S08000032,Colorectal,102,90,33.0,1.0,661960.0,1.0,1.0,0.0
4342,2020Q2,S08000032,Head & Neck,46,46,33.0,1.0,661960.0,1.0,1.0,0.0
4343,2020Q2,S08000032,Lung,164,164,33.0,1.0,661960.0,1.0,1.0,0.0
4344,2020Q2,S08000032,Lymphoma,46,46,33.0,1.0,661960.0,1.0,1.0,0.0
4345,2020Q2,S08000032,Melanoma,52,52,33.0,1.0,661960.0,1.0,1.0,0.0
4346,2020Q2,S08000032,Ovarian,20,20,33.0,1.0,661960.0,1.0,1.0,0.0
4347,2020Q2,S08000032,Upper GI,106,106,33.0,1.0,661960.0,1.0,1.0,0.0
4348,2020Q2,S08000032,Urological,148,142,33.0,1.0,661960.0,1.0,1.0,0.0
4349,2020Q3,S08000015,Breast,98,96,34.0,2.0,367990.0,1.0,2.0,0.0
4350,2020Q3,S08000015,Cervical,10,10,34.0,2.0,367990.0,1.0,2.0,0.0
4351,2020Q3,S08000015,Colorectal,56,54,34.0,2.0,367990.0,1.0,2.0,0.0
4352,2020Q3,S08000015,Head & Neck,52,52,34.0,2.0,367990.0,1.0,2.0,0.0
4353,2020Q3,S08000015,Lung,114,114,34.0,2.0,367990.0,1.0,2.0,0.0
4354,2020Q3,S08000015,Lymphoma,20,20,34.0,2.0,367990.0,1.0,2.0,0.0
4355,2020Q3,S08000015,Melanoma,30,30,34.0,2.0,367990.0,1.0,2.0,0.0
4356,2020Q3,S08000015,Ovarian,22,22,34.0,2.0,367990.0,1.0,2.0,0.0
4357,2020Q3,S08000015,Upper GI,86,84,34.0,2.0,367990.0,1.0,2.0,0.0
4358,2020Q3,S08000015,Urological,64,62,34.0,2.0,367990.0,1.0,2.0,0.0
4359,2020Q3,S08000016,Breast,36,36,34.0,2.0,115240.0,1.0,2.0,0.0
4360,2020Q3,S08000016,Cervical,2,2,34.0,2.0,115240.0,1.0,2.0,0.0
4361,2020Q3,S08000016,Colorectal,40,40,34.0,2.0,115240.0,1.0,2.0,0.0
4362,2020Q3,S08000016,Head & Neck,6,6,34.0,2.0,115240.0,1.0,2.0,0.0
4363,2020Q3,S08000016,Lung,30,30,34.0,2.0,115240.0,1.0,2.0,0.0
4364,2020Q3,S08000016,Lymphoma,8,8,34.0,2.0,115240.0,1.0,2.0,0.0
4365,2020Q3,S08000016,Melanoma,6,6,34.0,2.0,115240.0,1.0,2.0,0.0
4366,2020Q3,S08000016,Ovarian,8,8,34.0,2.0,115240.0,1.0,2.0,0.0
4367,2020Q3,S08000016,Upper GI,22,22,34.0,2.0,115240.0,1.0,2.0,0.0
4368,2020Q3,S08000016,Urological,32,32,34.0,2.0,115240.0,1.0,2.0,0.0
4369,2020Q3,S08000017,Breast,42,42,34.0,2.0,148290.0,1.0,2.0,0.0
4370,2020Q3,S08000017,Cervical,4,4,34.0,2.0,148290.0,1.0,2.0,0.0
4371,2020Q3,S08000017,Colorectal,36,36,34.0,2.0,148290.0,1.0,2.0,0.0
4372,2020Q3,S08000017,Head & Neck,22,22,34.0,2.0,148290.0,1.0,2.0,0.0
4373,2020Q3,S08000017,Lung,66,66,34.0,2.0,148290.0,1.0,2.0,0.0
4374,2020Q3,S08000017,Lymphoma,28,28,34.0,2.0,148290.0,1.0,2.0,0.0
4375,2020Q3,S08000017,Melanoma,16,16,34.0,2.0,148290.0,1.0,2.0,0.0
4376,2020Q3,S08000017,Ovarian,4,4,34.0,2.0,148290.0,1.0,2.0,0.0
4377,2020Q3,S08000017,Upper GI,72,72,34.0,2.0,148290.0,1.0,2.0,0.0
4378,2020Q3,S08000017,Urological,86,86,34.0,2.0,148290.0,1.0,2.0,0.0
4379,2020Q3,S08000019,Breast,86,84,34.0,2.0,305930.0,1.0,2.0,0.0
4380,2020Q3,S08000019,Cervical,4,4,34.0,2.0,305930.0,1.0,2.0,0.0
4381,2020Q3,S08000019,Colorectal,48,46,34.0,2.0,305930.0,1.0,2.0,0.0
4382,2020Q3,S08000019,Head & Neck,26,26,34.0,2.0,305930.0,1.0,2.0,0.0
4383,2020Q3,S08000019,Lung,114,112,34.0,2.0,305930.0,1.0,2.0,0.0
4384,2020Q3,S08000019,Lymphoma,22,22,34.0,2.0,305930.0,1.0,2.0,0.0
4385,2020Q3,S08000019,Melanoma,28,28,34.0,2.0,305930.0,1.0,2.0,0.0
4386,2020Q3,S08000019,Ovarian,16,14,34.0,2.0,305930.0,1.0,2.0,0.0
4387,2020Q3,S08000019,Upper GI,54,54,34.0,2.0,305930.0,1.0,2.0,0.0
4388,2020Q3,S08000019,Urological,168,168,34.0,2.0,305930.0,1.0,2.0,0.0
4389,2020Q3,S08000020,Breast,154,150,34.0,2.0,585550.0,1.0,2.0,0.0
4390,2020Q3,S08000020,Cervical,6,6,34.0,2.0,585550.0,1.0,2.0,0.0
4391,2020Q3,S08000020,Colorectal,118,118,34.0,2.0,585550.0,1.0,2.0,0.0
4392,2020Q3,S08000020,Head & Neck,40,40,34.0,2.0,585550.0,1.0,2.0,0.0
4393,2020Q3,S08000020,Lung,182,182,34.0,2.0,585550.0,1.0,2.0,0.0
4394,2020Q3,S08000020,Lymphoma,68,68,34.0,2.0,585550.0,1.0,2.0,0.0
4395,2020Q3,S08000020,Melanoma,68,68,34.0,2.0,585550.0,1.0,2.0,0.0
4396,2020Q3,S08000020,Ovarian,30,30,34.0,2.0,585550.0,1.0,2.0,0.0
4397,2020Q3,S08000020,Upper GI,114,114,34.0,2.0,585550.0,1.0,2.0,0.0
4398,2020Q3,S08000020,Urological,306,284,34.0,2.0,585550.0,1.0,2.0,0.0
4399,2020Q3,S08000022,Breast,108,104,34.0,2.0,320860.0,1.0,2.0,0.0
4400,2020Q3,S08000022,Cervical,8,8,34.0,2.0,320860.0,1.0,2.0,0.0
4401,2020Q3,S08000022,Colorectal,54,52,34.0,2.0,320860.0,1.0,2.0,0.0
4402,2020Q3,S08000022,Head & Neck,24,22,34.0,2.0,320860.0,1.0,2.0,0.0
4403,2020Q3,S08000022,Lung,106,104,34.0,2.0,320860.0,1.0,2.0,0.0
4404,2020Q3,S08000022,Lymphoma,10,10,34.0,2.0,320860.0,1.0,2.0,0.0
4405,2020Q3,S08000022,Melanoma,26,26,34.0,2.0,320860.0,1.0,2.0,0.0
4406,2020Q3,S08000022,Ovarian,16,16,34.0,2.0,320860.0,1.0,2.0,0.0
4407,2020Q3,S08000022,Upper GI,56,56,34.0,2.0,320860.0,1.0,2.0,0.0
4408,2020Q3,S08000022,Urological,126,112,34.0,2.0,320860.0,1.0,2.0,0.0
4409,2020Q3,S08000024,Breast,296,296,34.0,2.0,912490.0,1.0,2.0,0.0
4410,2020Q3,S08000024,Cervical,18,18,34.0,2.0,912490.0,1.0,2.0,0.0
4411,2020Q3,S08000024,Colorectal,190,184,34.0,2.0,912490.0,1.0,2.0,0.0
4412,2020Q3,S08000024,Head & Neck,90,90,34.0,2.0,912490.0,1.0,2.0,0.0
4413,2020Q3,S08000024,Lung,322,322,34.0,2.0,912490.0,1.0,2.0,0.0
4414,2020Q3,S08000024,Lymphoma,80,78,34.0,2.0,912490.0,1.0,2.0,0.0
4415,2020Q3,S08000024,Melanoma,50,50,34.0,2.0,912490.0,1.0,2.0,0.0
4416,2020Q3,S08000024,Ovarian,40,40,34.0,2.0,912490.0,1.0,2.0,0.0
4417,2020Q3,S08000024,Upper GI,186,186,34.0,2.0,912490.0,1.0,2.0,0.0
4418,2020Q3,S08000024,Urological,294,278,34.0,2.0,912490.0,1.0,2.0,0.0
4419,2020Q3,S08000025,Colorectal,16,16,34.0,2.0,22400.0,1.0,2.0,0.0
4420,2020Q3,S08000025,Lung,6,6,34.0,2.0,22400.0,1.0,2.0,0.0
4421,2020Q3,S08000025,Melanoma,2,2,34.0,2.0,22400.0,1.0,2.0,0.0
4422,2020Q3,S08000025,Ovarian,2,2,34.0,2.0,22400.0,1.0,2.0,0.0
4423,2020Q3,S08000025,Upper GI,2,2,34.0,2.0,22400.0,1.0,2.0,0.0
4424,2020Q3,S08000025,Urological,6,6,34.0,2.0,22400.0,1.0,2.0,0.0
4425,2020Q3,S08000026,Breast,8,8,34.0,2.0,22870.0,1.0,2.0,0.0
4426,2020Q3,S08000026,Colorectal,4,4,34.0,2.0,22870.0,1.0,2.0,0.0
4427,2020Q3,S08000026,Head & Neck,2,2,34.0,2.0,22870.0,1.0,2.0,0.0
4428,2020Q3,S08000026,Lung,8,8,34.0,2.0,22870.0,1.0,2.0,0.0
4429,2020Q3,S08000026,Lymphoma,2,2,34.0,2.0,22870.0,1.0,2.0,0.0
4430,2020Q3,S08000026,Melanoma,6,6,34.0,2.0,22870.0,1.0,2.0,0.0
4431,2020Q3,S08000026,Upper GI,8,8,34.0,2.0,22870.0,1.0,2.0,0.0
4432,2020Q3,S08000026,Urological,8,8,34.0,2.0,22870.0,1.0,2.0,0.0
4433,2020Q3,S08000028,Cervical,2,2,34.0,2.0,26500.0,1.0,2.0,0.0
4434,2020Q3,S08000028,Colorectal,2,2,34.0,2.0,26500.0,1.0,2.0,0.0
4435,2020Q3,S08000028,Head & Neck,4,4,34.0,2.0,26500.0,1.0,2.0,0.0
4436,2020Q3,S08000028,Lung,8,8,34.0,2.0,26500.0,1.0,2.0,0.0
4437,2020Q3,S08000028,Lymphoma,2,2,34.0,2.0,26500.0,1.0,2.0,0.0
4438,2020Q3,S08000028,Melanoma,4,4,34.0,2.0,26500.0,1.0,2.0,0.0
4439,2020Q3,S08000028,Upper GI,6,6,34.0,2.0,26500.0,1.0,2.0,0.0
4440,2020Q3,S08000028,Urological,10,8,34.0,2.0,26500.0,1.0,2.0,0.0
4441,2020Q3,S08000029,Breast,102,102,34.0,2.0,374130.0,1.0,2.0,0.0
4442,2020Q3,S08000029,Cervical,6,4,34.0,2.0,374130.0,1.0,2.0,0.0
4443,2020Q3,S08000029,Colorectal,92,92,34.0,2.0,374130.0,1.0,2.0,0.0
4444,2020Q3,S08000029,Head & Neck,26,26,34.0,2.0,374130.0,1.0,2.0,0.0
4445,2020Q3,S08000029,Lung,174,172,34.0,2.0,374130.0,1.0,2.0,0.0
4446,2020Q3,S08000029,Lymphoma,24,24,34.0,2.0,374130.0,1.0,2.0,0.0
4447,2020Q3,S08000029,Melanoma,32,32,34.0,2.0,374130.0,1.0,2.0,0.0
4448,2020Q3,S08000029,Ovarian,24,24,34.0,2.0,374130.0,1.0,2.0,0.0
4449,2020Q3,S08000029,Upper GI,84,84,34.0,2.0,374130.0,1.0,2.0,0.0
4450,2020Q3,S08000029,Urological,130,120,34.0,2.0,374130.0,1.0,2.0,0.0
4451,2020Q3,S08000030,Breast,148,148,34.0,2.0,416550.0,1.0,2.0,0.0
4452,2020Q3,S08000030,Cervical,2,2,34.0,2.0,416550.0,1.0,2.0,0.0
4453,2020Q3,S08000030,Colorectal,136,136,34.0,2.0,416550.0,1.0,2.0,0.0
4454,2020Q3,S08000030,Head & Neck,30,30,34.0,2.0,416550.0,1.0,2.0,0.0
4455,2020Q3,S08000030,Lung,162,162,34.0,2.0,416550.0,1.0,2.0,0.0
4456,2020Q3,S08000030,Lymphoma,20,20,34.0,2.0,416550.0,1.0,2.0,0.0
4457,2020Q3,S08000030,Melanoma,30,30,34.0,2.0,416550.0,1.0,2.0,0.0
4458,2020Q3,S08000030,Ovarian,16,16,34.0,2.0,416550.0,1.0,2.0,0.0
4459,2020Q3,S08000030,Upper GI,112,112,34.0,2.0,416550.0,1.0,2.0,0.0
4460,2020Q3,S08000030,Urological,126,124,34.0,2.0,416550.0,1.0,2.0,0.0
4461,2020Q3,S08000031,Breast,466,464,34.0,2.0,1185240.0,1.0,2.0,0.0
4462,2020Q3,S08000031,Cervical,16,16,34.0,2.0,1185240.0,1.0,2.0,0.0
4463,2020Q3,S08000031,Colorectal,310,308,34.0,2.0,1185240.0,1.0,2.0,0.0
4464,2020Q3,S08000031,Head & Neck,120,118,34.0,2.0,1185240.0,1.0,2.0,0.0
4465,2020Q3,S08000031,Lung,506,506,34.0,2.0,1185240.0,1.0,2.0,0.0
4466,2020Q3,S08000031,Lymphoma,128,128,34.0,2.0,1185240.0,1.0,2.0,0.0
4467,2020Q3,S08000031,Melanoma,150,148,34.0,2.0,1185240.0,1.0,2.0,0.0
4468,2020Q3,S08000031,Ovarian,54,54,34.0,2.0,1185240.0,1.0,2.0,0.0
4469,2020Q3,S08000031,Upper GI,270,262,34.0,2.0,1185240.0,1.0,2.0,0.0
4470,2020Q3,S08000031,Urological,526,502,34.0,2.0,1185240.0,1.0,2.0,0.0
4471,2020Q3,S08000032,Breast,160,160,34.0,2.0,661960.0,1.0,2.0,0.0
4472,2020Q3,S08000032,Cervical,8,8,34.0,2.0,661960.0,1.0,2.0,0.0
4473,2020Q3,S08000032,Colorectal,148,140,34.0,2.0,661960.0,1.0,2.0,0.0
4474,2020Q3,S08000032,Head & Neck,48,48,34.0,2.0,661960.0,1.0,2.0,0.0
4475,2020Q3,S08000032,Lung,202,200,34.0,2.0,661960.0,1.0,2.0,0.0
4476,2020Q3,S08000032,Lymphoma,62,62,34.0,2.0,661960.0,1.0,2.0,0.0
4477,2020Q3,S08000032,Melanoma,68,68,34.0,2.0,661960.0,1.0,2.0,0.0
4478,2020Q3,S08000032,Ovarian,10,10,34.0,2.0,661960.0,1.0,2.0,0.0
4479,2020Q3,S08000032,Upper GI,108,108,34.0,2.0,661960.0,1.0,2.0,0.0
4480,2020Q3,S08000032,Urological,114,112,34.0,2.0,661960.0,1.0,2.0,0.0
4481,2020Q4,S08000015,Breast,184,182,35.0,3.0,367990.0,1.0,3.0,0.0
4482,2020Q4,S08000015,Cervical,10,10,35.0,3.0,367990.0,1.0,3.0,0.0
4483,2020Q4,S08000015,Colorectal,92,92,35.0,3.0,367990.0,1.0,3.0,0.0
4484,2020Q4,S08000015,Head & Neck,50,50,35.0,3.0,367990.0,1.0,3.0,0.0
4485,2020Q4,S08000015,Lung,96,96,35.0,3.0,367990.0,1.0,3.0,0.0
4486,2020Q4,S08000015,Lymphoma,22,22,35.0,3.0,367990.0,1.0,3.0,0.0
4487,2020Q4,S08000015,Melanoma,42,42,35.0,3.0,367990.0,1.0,3.0,0.0
4488,2020Q4,S08000015,Ovarian,16,16,35.0,3.0,367990.0,1.0,3.0,0.0
4489,2020Q4,S08000015,Upper GI,92,92,35.0,3.0,367990.0,1.0,3.0,0.0
4490,2020Q4,S08000015,Urological,114,114,35.0,3.0,367990.0,1.0,3.0,0.0
4491,2020Q4,S08000016,Breast,28,28,35.0,3.0,115240.0,1.0,3.0,0.0
4492,2020Q4,S08000016,Colorectal,22,22,35.0,3.0,115240.0,1.0,3.0,0.0
4493,2020Q4,S08000016,Head & Neck,8,8,35.0,3.0,115240.0,1.0,3.0,0.0
4494,2020Q4,S08000016,Lung,28,28,35.0,3.0,115240.0,1.0,3.0,0.0
4495,2020Q4,S08000016,Lymphoma,10,10,35.0,3.0,115240.0,1.0,3.0,0.0
4496,2020Q4,S08000016,Melanoma,2,2,35.0,3.0,115240.0,1.0,3.0,0.0
4497,2020Q4,S08000016,Ovarian,14,14,35.0,3.0,115240.0,1.0,3.0,0.0
4498,2020Q4,S08000016,Upper GI,22,22,35.0,3.0,115240.0,1.0,3.0,0.0
4499,2020Q4,S08000016,Urological,26,26,35.0,3.0,115240.0,1.0,3.0,0.0
4500,2020Q4,S08000017,Breast,48,48,35.0,3.0,148290.0,1.0,3.0,0.0
4501,2020Q4,S08000017,Cervical,2,2,35.0,3.0,148290.0,1.0,3.0,0.0
4502,2020Q4,S08000017,Colorectal,48,46,35.0,3.0,148290.0,1.0,3.0,0.0
4503,2020Q4,S08000017,Head & Neck,22,22,35.0,3.0,148290.0,1.0,3.0,0.0
4504,2020Q4,S08000017,Lung,78,78,35.0,3.0,148290.0,1.0,3.0,0.0
4505,2020Q4,S08000017,Lymphoma,16,16,35.0,3.0,148290.0,1.0,3.0,0.0
4506,2020Q4,S08000017,Melanoma,20,20,35.0,3.0,148290.0,1.0,3.0,0.0
4507,2020Q4,S08000017,Ovarian,8,8,35.0,3.0,148290.0,1.0,3.0,0.0
4508,2020Q4,S08000017,Upper GI,56,56,35.0,3.0,148290.0,1.0,3.0,0.0
4509,2020Q4,S08000017,Urological,108,104,35.0,3.0,148290.0,1.0,3.0,0.0
4510,2020Q4,S08000019,Breast,110,110,35.0,3.0,305930.0,1.0,3.0,0.0
4511,2020Q4,S08000019,Cervical,4,4,35.0,3.0,305930.0,1.0,3.0,0.0
4512,2020Q4,S08000019,Colorectal,92,90,35.0,3.0,305930.0,1.0,3.0,0.0
4513,2020Q4,S08000019,Head & Neck,22,22,35.0,3.0,305930.0,1.0,3.0,0.0
4514,2020Q4,S08000019,Lung,138,134,35.0,3.0,305930.0,1.0,3.0,0.0
4515,2020Q4,S08000019,Lymphoma,20,20,35.0,3.0,305930.0,1.0,3.0,0.0
4516,2020Q4,S08000019,Melanoma,28,26,35.0,3.0,305930.0,1.0,3.0,0.0
4517,2020Q4,S08000019,Ovarian,14,14,35.0,3.0,305930.0,1.0,3.0,0.0
4518,2020Q4,S08000019,Upper GI,100,100,35.0,3.0,305930.0,1.0,3.0,0.0
4519,2020Q4,S08000019,Urological,192,190,35.0,3.0,305930.0,1.0,3.0,0.0
4520,2020Q4,S08000020,Breast,228,226,35.0,3.0,585550.0,1.0,3.0,0.0
4521,2020Q4,S08000020,Cervical,8,8,35.0,3.0,585550.0,1.0,3.0,0.0
4522,2020Q4,S08000020,Colorectal,132,128,35.0,3.0,585550.0,1.0,3.0,0.0
4523,2020Q4,S08000020,Head & Neck,32,32,35.0,3.0,585550.0,1.0,3.0,0.0
4524,2020Q4,S08000020,Lung,184,182,35.0,3.0,585550.0,1.0,3.0,0.0
4525,2020Q4,S08000020,Lymphoma,64,64,35.0,3.0,585550.0,1.0,3.0,0.0
4526,2020Q4,S08000020,Melanoma,68,68,35.0,3.0,585550.0,1.0,3.0,0.0
4527,2020Q4,S08000020,Ovarian,30,30,35.0,3.0,585550.0,1.0,3.0,0.0
4528,2020Q4,S08000020,Upper GI,140,140,35.0,3.0,585550.0,1.0,3.0,0.0
4529,2020Q4,S08000020,Urological,344,340,35.0,3.0,585550.0,1.0,3.0,0.0
4530,2020Q4,S08000022,Breast,108,96,35.0,3.0,320860.0,1.0,3.0,0.0
4531,2020Q4,S08000022,Cervical,2,2,35.0,3.0,320860.0,1.0,3.0,0.0
4532,2020Q4,S08000022,Colorectal,100,96,35.0,3.0,320860.0,1.0,3.0,0.0
4533,2020Q4,S08000022,Head & Neck,18,18,35.0,3.0,320860.0,1.0,3.0,0.0
4534,2020Q4,S08000022,Lung,76,76,35.0,3.0,320860.0,1.0,3.0,0.0
4535,2020Q4,S08000022,Lymphoma,26,24,35.0,3.0,320860.0,1.0,3.0,0.0
4536,2020Q4,S08000022,Melanoma,28,28,35.0,3.0,320860.0,1.0,3.0,0.0
4537,2020Q4,S08000022,Ovarian,24,24,35.0,3.0,320860.0,1.0,3.0,0.0
4538,2020Q4,S08000022,Upper GI,80,78,35.0,3.0,320860.0,1.0,3.0,0.0
4539,2020Q4,S08000022,Urological,156,144,35.0,3.0,320860.0,1.0,3.0,0.0
4540,2020Q4,S08000024,Breast,406,406,35.0,3.0,912490.0,1.0,3.0,0.0
4541,2020Q4,S08000024,Cervical,8,8,35.0,3.0,912490.0,1.0,3.0,0.0
4542,2020Q4,S08000024,Colorectal,218,214,35.0,3.0,912490.0,1.0,3.0,0.0
4543,2020Q4,S08000024,Head & Neck,94,94,35.0,3.0,912490.0,1.0,3.0,0.0
4544,2020Q4,S08000024,Lung,362,362,35.0,3.0,912490.0,1.0,3.0,0.0
4545,2020Q4,S08000024,Lymphoma,66,66,35.0,3.0,912490.0,1.0,3.0,0.0
4546,2020Q4,S08000024,Melanoma,62,62,35.0,3.0,912490.0,1.0,3.0,0.0
4547,2020Q4,S08000024,Ovarian,40,40,35.0,3.0,912490.0,1.0,3.0,0.0
4548,2020Q4,S08000024,Upper GI,204,202,35.0,3.0,912490.0,1.0,3.0,0.0
4549,2020Q4,S08000024,Urological,380,358,35.0,3.0,912490.0,1.0,3.0,0.0
4550,2020Q4,S08000025,Breast,2,2,35.0,3.0,22400.0,1.0,3.0,0.0
4551,2020Q4,S08000025,Colorectal,8,8,35.0,3.0,22400.0,1.0,3.0,0.0
4552,2020Q4,S08000025,Head & Neck,2,2,35.0,3.0,22400.0,1.0,3.0,0.0
4553,2020Q4,S08000025,Lung,2,2,35.0,3.0,22400.0,1.0,3.0,0.0
4554,2020Q4,S08000025,Ovarian,2,2,35.0,3.0,22400.0,1.0,3.0,0.0
4555,2020Q4,S08000025,Upper GI,10,10,35.0,3.0,22400.0,1.0,3.0,0.0
4556,2020Q4,S08000025,Urological,14,12,35.0,3.0,22400.0,1.0,3.0,0.0
4557,2020Q4,S08000026,Breast,6,6,35.0,3.0,22870.0,1.0,3.0,0.0
4558,2020Q4,S08000026,Cervical,2,2,35.0,3.0,22870.0,1.0,3.0,0.0
4559,2020Q4,S08000026,Colorectal,2,2,35.0,3.0,22870.0,1.0,3.0,0.0
4560,2020Q4,S08000026,Lung,14,14,35.0,3.0,22870.0,1.0,3.0,0.0
4561,2020Q4,S08000026,Lymphoma,2,2,35.0,3.0,22870.0,1.0,3.0,0.0
4562,2020Q4,S08000026,Ovarian,2,2,35.0,3.0,22870.0,1.0,3.0,0.0
4563,2020Q4,S08000026,Upper GI,4,4,35.0,3.0,22870.0,1.0,3.0,0.0
4564,2020Q4,S08000026,Urological,10,10,35.0,3.0,22870.0,1.0,3.0,0.0
4565,2020Q4,S08000028,Colorectal,12,12,35.0,3.0,26500.0,1.0,3.0,0.0
4566,2020Q4,S08000028,Head & Neck,4,4,35.0,3.0,26500.0,1.0,3.0,0.0
4567,2020Q4,S08000028,Lung,10,10,35.0,3.0,26500.0,1.0,3.0,0.0
4568,2020Q4,S08000028,Lymphoma,4,4,35.0,3.0,26500.0,1.0,3.0,0.0
4569,2020Q4,S08000028,Melanoma,2,2,35.0,3.0,26500.0,1.0,3.0,0.0
4570,2020Q4,S08000028,Upper GI,14,12,35.0,3.0,26500.0,1.0,3.0,0.0
4571,2020Q4,S08000028,Urological,12,12,35.0,3.0,26500.0,1.0,3.0,0.0
4572,2020Q4,S08000029,Breast,102,102,35.0,3.0,374130.0,1.0,3.0,0.0
4573,2020Q4,S08000029,Cervical,8,8,35.0,3.0,374130.0,1.0,3.0,0.0
4574,2020Q4,S08000029,Colorectal,88,88,35.0,3.0,374130.0,1.0,3.0,0.0
4575,2020Q4,S08000029,Head & Neck,30,30,35.0,3.0,374130.0,1.0,3.0,0.0
4576,2020Q4,S08000029,Lung,124,124,35.0,3.0,374130.0,1.0,3.0,0.0
4577,2020Q4,S08000029,Lymphoma,34,34,35.0,3.0,374130.0,1.0,3.0,0.0
4578,2020Q4,S08000029,Melanoma,24,24,35.0,3.0,374130.0,1.0,3.0,0.0
4579,2020Q4,S08000029,Ovarian,16,16,35.0,3.0,374130.0,1.0,3.0,0.0
4580,2020Q4,S08000029,Upper GI,88,88,35.0,3.0,374130.0,1.0,3.0,0.0
4581,2020Q4,S08000029,Urological,230,224,35.0,3.0,374130.0,1.0,3.0,0.0
4582,2020Q4,S08000030,Breast,180,176,35.0,3.0,416550.0,1.0,3.0,0.0
4583,2020Q4,S08000030,Cervical,2,2,35.0,3.0,416550.0,1.0,3.0,0.0
4584,2020Q4,S08000030,Colorectal,122,122,35.0,3.0,416550.0,1.0,3.0,0.0
4585,2020Q4,S08000030,Head & Neck,32,32,35.0,3.0,416550.0,1.0,3.0,0.0
4586,2020Q4,S08000030,Lung,154,152,35.0,3.0,416550.0,1.0,3.0,0.0
4587,2020Q4,S08000030,Lymphoma,34,34,35.0,3.0,416550.0,1.0,3.0,0.0
4588,2020Q4,S08000030,Melanoma,28,28,35.0,3.0,416550.0,1.0,3.0,0.0
